#"Step","Potential Energy (kJ/mole)","Temperature (K)"
18405000,-79316.28821238587,309.41340403767003
18410000,-79469.09289988587,314.57344782029935
18415000,-79761.18664988587,312.0679743236895
18420000,-79086.54602488587,313.4449362823782
18425000,-79492.08508738587,316.56786159215693
18430000,-79606.64758738587,309.37411929874594
18435000,-79144.37414988587,307.35164616120585
18440000,-79025.13196238587,315.58616915753856
18445000,-78774.94836863587,311.0951152835577
18450000,-79310.16711863587,313.1995825441647
18455000,-79656.59289988587,309.79512237093735
18460000,-79403.45227488587,308.1588696562447
18465000,-78916.37414988587,316.48570302398116
18470000,-79044.58508738587,311.94187157953263
18475000,-78691.94446238587,311.37858973607655
18480000,-79385.09680613587,308.1961617952538
18485000,-79375.13977488587,316.111591364556
18490000,-79357.31555613587,317.328181920007
18495000,-79419.30774363587,312.2545807532711
18500000,-79437.55774363587,309.85053300814906
18505000,-79126.18664988587,313.1045172982359
18510000,-79147.67493113587,308.07212264723364
18515000,-79230.85852488587,307.81464110575695
18520000,-79591.72961863587,312.0734156096345
18525000,-79654.59680613587,319.0633068105717
18530000,-79648.59680613587,313.99897333576666
18535000,-79456.03039988587,314.18607052667323
18540000,-79217.83118113587,308.34898114777735
18545000,-79432.41711863587,306.4001755197193
18550000,-78739.24914988587,315.22239624520836
18555000,-78682.91711863587,313.4557511764707
18560000,-79111.29211863587,311.25795851891286
18565000,-79405.36633738587,304.3081899906644
18570000,-79447.75305613587,321.9555874455998
18575000,-79613.83508738587,310.4738963615689
18580000,-79491.96008738587,312.2409246712184
18585000,-79520.08508738587,315.6890151891304
18590000,-79490.88586863587,311.3076499481924
18595000,-79007.17883738587,312.2490430254037
18600000,-79277.03430613587,314.6036893493183
18605000,-79211.95618113587,310.18222287742327
18610000,-79051.85461863587,309.8456932077936
18615000,-79047.93664988587,314.2931661937306
18620000,-79410.26477488587,314.29699803901485
18625000,-79688.68664988587,310.5688723332731
18630000,-79562.28821238587,313.9087304777354
18635000,-79442.63586863587,310.1867844937842
18640000,-79555.67102488587,326.8695242341988
18645000,-78958.93274363587,317.6141111514217
18650000,-79586.81946238587,313.1742318539796
18655000,-79170.06164988587,317.85491830244206
18660000,-79645.64368113587,313.6136079212439
18665000,-79589.24914988587,310.45757602209767
18670000,-79713.12414988587,309.12752066664945
18675000,-79870.18664988587,311.24372392915706
18680000,-78970.69836863587,314.8918930366183
18685000,-79077.47961863587,314.6914773337117
18690000,-79389.64758738587,314.00559613281825
18695000,-79653.73352488587,316.45374760643415
18700000,-78543.71008738587,310.8757245529431
18705000,-79522.12414988587,313.2439178111645
18710000,-79236.51868113587,314.6784176664024
18715000,-79160.46008738587,308.77116447687973
18720000,-79189.84680613587,307.7464155736551
18725000,-79330.65539988587,312.5070420126091
18730000,-79915.65539988587,315.88617895352985
18735000,-79401.61633738587,316.19057624598645
18740000,-79207.20227488587,317.6112937325559
18745000,-79377.70227488587,318.31350139152886
18750000,-79493.13196238587,315.24727423849004
18755000,-79460.27258738587,304.64249886582155
18760000,-79178.35852488587,315.66127815039084
18765000,-79232.20618113587,314.69379927289043
18770000,-79533.99524363587,312.86784261912214
18775000,-78854.63977488587,308.060933293858
18780000,-79324.23352488587,316.0841888859142
18785000,-79197.39368113587,309.563620803624
18790000,-79648.36243113587,312.89953147162294
18795000,-80042.81946238587,310.1649743707367
18800000,-79198.64758738587,314.8228543980544
18805000,-79371.92493113587,311.8062928797542
18810000,-79058.36633738587,312.8622301753888
18815000,-79420.74914988587,309.1331914710601
18820000,-78950.60071238587,312.02041519178346
18825000,-79436.83508738587,310.8114633115243
18830000,-79330.12805613587,313.3442093212391
18835000,-79485.43664988587,309.376957343474
18840000,-79834.26868113587,316.1836259405744
18845000,-79415.55774363587,314.95426525587277
18850000,-79084.99133738587,311.4890536900632
18855000,-79436.21008738587,320.35923276765374
18860000,-79398.93664988587,308.9682840036851
18865000,-79157.64758738587,318.3985496101377
18870000,-79467.62414988587,310.7060039166554
18875000,-79042.06946238587,316.4400631883706
18880000,-79207.56164988587,314.99783578139665
18885000,-79730.76477488587,314.0497569658719
18890000,-79324.60071238587,308.7012025841612
18895000,-79301.71789988587,313.35807779880804
18900000,-79256.10852488587,312.80711775360186
18905000,-79603.21789988587,316.83415853136916
18910000,-79247.51477488587,316.4956406436295
18915000,-79302.46789988587,309.603846930816
18920000,-79005.81164988587,316.6467469494637
18925000,-79197.76868113587,311.53340252178583
18930000,-79467.37805613587,310.6118566156712
18935000,-79387.29602488587,321.78295258354007
18940000,-79156.89758738587,318.593211827713
18945000,-79073.52258738587,308.572132429132
18950000,-79069.31555613587,314.67255913022734
18955000,-79446.31946238587,311.8936293275091
18960000,-79941.48352488587,309.90034050822885
18965000,-79419.60071238587,308.46167063806246
18970000,-79383.94836863587,308.88034409700435
18975000,-79581.76868113587,314.55055283574546
18980000,-79290.08508738587,311.47234251818963
18985000,-79342.78039988587,313.5376454942387
18990000,-79165.48352488587,307.72989803419944
18995000,-79486.89758738587,313.0211010972752
19000000,-79571.37024363587,314.2946692712501
19005000,-79248.30383738587,310.29732751936905
19010000,-79058.38977488587,313.68841475971726
19015000,-78933.52258738587,314.8703722514758
19020000,-79458.29211863587,307.74795931507055
19025000,-79085.89758738587,314.51191894680204
19030000,-79467.19055613587,311.3126189611271
19035000,-79445.47180613587,313.7840780533811
19040000,-79122.01477488587,314.1471786801168
19045000,-78738.82727488587,310.3058314345469
19050000,-79044.21399363587,311.9964142365753
19055000,-78972.78039988587,310.19524816161817
19060000,-79279.73352488587,312.7857217136703
19065000,-79601.87805613587,310.59904451058463
19070000,-79462.31164988587,308.97268901307444
19075000,-78852.73352488587,314.8942860550726
19080000,-79696.09680613587,314.094761939257
19085000,-79358.02258738587,312.9594157415428
19090000,-78628.06164988587,316.24675439631926
19095000,-79262.16321238587,313.70545289911087
19100000,-78940.46789988587,320.9017730311525
19105000,-79005.93664988587,314.49232400648657
19110000,-79090.36633738587,311.4161914498997
19115000,-79301.58508738587,311.9511516285552
19120000,-79002.18664988587,314.0534156046809
19125000,-79440.75305613587,319.52720118791353
19130000,-79214.56946238587,319.8638697525536
19135000,-78990.00305613587,307.88486267931955
19140000,-79419.77258738587,322.512783159339
19145000,-79368.41321238587,312.2886408940058
19150000,-78810.69446238587,317.0290728371743
19155000,-79409.28821238587,309.66090785507134
19160000,-79112.87414988587,316.8279350248044
19165000,-79340.42883738587,312.91639317125487
19170000,-79517.96399363587,312.36203245543584
19175000,-78834.32336863587,311.26047387581326
19180000,-79674.38586863587,314.5292511526121
19185000,-79619.19446238587,308.2608340912019
19190000,-78945.97571238587,307.41252279151905
19195000,-79246.15539988587,308.16487362280026
19200000,-78825.86633738587,311.80053781974703
19205000,-79328.92883738587,308.7066138649441
19210000,-79455.17493113587,307.7528703766026
19215000,-79065.08899363587,316.11575262858287
19220000,-79030.95227488587,310.3142090103684
19225000,-78921.53039988587,315.3426694600068
19230000,-78929.74524363587,307.81640746994424
19235000,-79008.21008738587,308.81663581482013
19240000,-79410.39758738587,309.70425304340085
19245000,-79315.78039988587,308.6411743728562
19250000,-78770.23743113587,318.21139785754855
19255000,-78758.53430613587,309.5640684548412
19260000,-79524.79993113587,313.5940369596457
19265000,-79047.60461863587,309.8566330933122
19270000,-79173.28821238587,313.7795985622255
19275000,-79472.18664988587,312.83434915158824
19280000,-79237.91321238587,315.4380490002029
19285000,-79463.06946238587,311.7272856611531
19290000,-79143.85071238587,312.6440362824651
19295000,-78772.53039988587,309.00184406283455
19300000,-79026.92883738587,313.8082264215657
19305000,-80052.19836863587,304.5001457529154
19310000,-79703.88196238587,319.79693763481936
19315000,-79292.86633738587,316.890696476458
19320000,-78829.81946238587,312.0268255126352
19325000,-78608.74524363587,308.25360832063404
19330000,-79608.33508738587,314.913233095208
19335000,-79488.63196238587,316.9631032022265
19340000,-79401.74133738587,308.5660736364384
19345000,-78925.89758738587,314.1135970044178
19350000,-79101.92883738587,307.3674328366193
19355000,-79148.23352488587,314.62116644157095
19360000,-79714.83118113587,319.18249103849826
19365000,-79068.72180613587,319.8430727837531
19370000,-79251.17883738587,315.1197466832772
19375000,-79457.81946238587,310.401926592914
19380000,-79558.59680613587,311.9191427962695
19385000,-79266.42883738587,312.3519389617259
19390000,-79336.04211863587,314.11297022027713
19395000,-79193.21008738587,304.27092455065645
19400000,-79207.94055613587,316.66537378141084
19405000,-79229.79993113587,308.50164747322003
19410000,-79658.10071238587,314.3330228749096
19415000,-79076.41321238587,314.0347385397957
19420000,-79275.34289988587,308.88186074817315
19425000,-79113.99914988587,316.28653038416917
19430000,-79508.60461863587,313.7113027787956
19435000,-79528.78821238587,303.582093326825
19440000,-79289.83899363587,305.6096933344211
19445000,-79196.26086863587,306.76006826776563
19450000,-79473.01477488587,320.501699433887
19455000,-79511.88586863587,308.58404212100345
19460000,-79003.60071238587,311.326793716071
19465000,-79623.43274363587,313.91730620723786
19470000,-79508.23743113587,313.87101177768255
19475000,-79692.94446238587,313.35613084201395
19480000,-79162.73743113587,308.4289368322634
19485000,-79449.42883738587,309.55264441337835
19490000,-79045.58508738587,314.09474519629293
19495000,-79422.52258738587,316.05492026156236
19500000,-79217.70227488587,313.3308533727066
19505000,-79535.12414988587,313.66252270400616
19510000,-79563.64758738587,315.5971817229113
19515000,-79318.04211863587,316.118846954355
19520000,-79188.81946238587,314.38726470885916
19525000,-78987.90149363587,305.45148150079217
19530000,-79264.32336863587,309.54298534525697
19535000,-78969.75305613587,316.4926647731374
19540000,-79211.81946238587,313.5124704869972
19545000,-78884.32727488587,308.57040442573486
19550000,-79267.20227488587,314.71502596642404
19555000,-78821.63196238587,312.9468952137927
19560000,-78817.96399363587,317.9793765241373
19565000,-79427.12414988587,309.0367457699317
19570000,-79013.87414988587,317.20432153824447
19575000,-78949.81555613587,311.3024573883977
19580000,-79281.97961863587,315.842243509301
19585000,-79608.11633738587,312.4348487130683
19590000,-79381.81164988587,316.0174521414537
19595000,-79363.17883738587,316.5181868333608
19600000,-79383.42493113587,313.9026724491871
19605000,-79504.85071238587,311.86086709240277
19610000,-79058.71789988587,316.5614172913432
19615000,-79702.46008738587,313.1249373051769
19620000,-79025.67102488587,311.1781683568489
19625000,-78971.88196238587,316.5381445012266
19630000,-79538.95618113587,311.6541450949568
19635000,-79010.24914988587,312.738331017818
19640000,-79381.95227488587,310.4111367780013
19645000,-78990.88977488587,315.0458350570938
19650000,-79333.32727488587,313.65505944300935
19655000,-79115.92883738587,310.5779585206195
19660000,-79629.18274363587,319.7510074647215
19665000,-79424.63977488587,309.56654453998544
19670000,-79396.66321238587,313.2184109312828
19675000,-79518.92102488587,307.4843877484083
19680000,-79534.21789988587,311.89923173091853
19685000,-79538.83899363587,313.4396573002895
19690000,-79264.49914988587,313.5428819906193
19695000,-79163.75305613587,315.69874483635596
19700000,-79380.88977488587,312.25183006123217
19705000,-79208.21008738587,318.5595441678067
19710000,-79884.50696238587,306.93171672779897
19715000,-79044.79602488587,317.7368682072058
19720000,-79419.58899363587,314.3884655817564
19725000,-79757.29602488587,321.25764964060886
19730000,-79103.72571238587,310.5035003872931
19735000,-79283.43274363587,313.59186520873726
19740000,-79437.54211863587,307.22575679094405
19745000,-79170.17883738587,311.9326084921354
19750000,-79133.47571238587,312.9422931198152
19755000,-79275.90539988587,315.30287459548214
19760000,-79333.74133738587,310.97833176534084
19765000,-78864.99914988587,317.0204787336542
19770000,-79178.61633738587,314.5713683568914
19775000,-78945.10071238587,314.6674096163877
19780000,-79332.13977488587,312.4999674373355
19785000,-79275.58118113587,319.41253565958107
19790000,-79445.12414988587,312.30406019687183
19795000,-78995.74133738587,315.1228164304771
19800000,-79387.46008738587,307.74718011975745
19805000,-79305.33118113587,309.1764739099902
19810000,-79253.80774363587,312.9011780506188
19815000,-79315.32727488587,307.32611212748805
19820000,-79322.63586863587,313.3612131639641
19825000,-79041.61633738587,313.53127548583893
19830000,-79108.71789988587,315.4345687426776
19835000,-78912.00305613587,309.2854672844224
19840000,-79532.13196238587,311.62229537341284
19845000,-79202.52258738587,316.10168197074984
19850000,-79527.71789988587,314.43279496348055
19855000,-78817.96789988587,310.5686449870692
19860000,-79006.97961863587,317.0033605665471
19865000,-79479.84289988587,313.1169926954741
19870000,-79293.38977488587,315.1444296431887
19875000,-79637.36633738587,316.26051828096695
19880000,-79413.05774363587,311.6150073148851
19885000,-79101.43664988587,314.79565529354755
19890000,-79040.43664988587,316.7412173595175
19895000,-79134.78039988587,321.0024684496266
19900000,-79378.48352488587,315.62236948181874
19905000,-79457.54602488587,314.6117776592569
19910000,-79078.56164988587,310.01721473378956
19915000,-79383.69446238587,311.84497646566126
19920000,-79248.03039988587,315.34843442955247
